spam_label,text_clean,thread_id,posted_comment,spam_label_source
NOT_SPAM,Ma head dey swell oh. Thanks for making my day,2971,Ma head dey swell oh. Thanks for making my day,NOT_SPAM
NOT_SPAM,U should make a fb list,2972,U should make a fb list,NOT_SPAM
NOT_SPAM,"Height of Confidence All the Aeronautics professors wer calld they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said if it is made by my students,this wont even start........ Datz confidence..",2973,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",NOT_SPAM
NOT_SPAM,Sary just need Tim in the bollox hurt him a lot so he tol me!,2974,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,NOT_SPAM
NOT_SPAM,Happy New Year Princess!,2975,Happy New Year Princess!,NOT_SPAM
NOT_SPAM,"I will text carlos and let you know, hang on",2976,"I'll text carlos and let you know, hang on",NOT_SPAM
NOT_SPAM,"Don't worry, is easy once have ingredients!",2977,"Don't worry, * is easy once have ingredients!",NOT_SPAM
NOT_SPAM,I love u 2 my little pocy bell I am sorry but I love u,2978,I love u 2 my little pocy bell I am sorry but I love u,NOT_SPAM
NOT_SPAM,"Ok omw now, you at castor?",2979,"Ok omw now, you at castor?",NOT_SPAM
NOT_SPAM,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,2980,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,NOT_SPAM
SPAM,"Xmas Offer! Latest Motorola, SonyEricsson Nokia FREE Bluetooth or DVD! Double Mins 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout 4QF2",2981,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",SPAM
NOT_SPAM,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i am picking her up at ard 4 smth lor..,2982,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,NOT_SPAM
NOT_SPAM,7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st Ur Lovely Friendship ... good morning dear,2983,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",NOT_SPAM
NOT_SPAM,"Tonight? Yeah, I would be down for that",2984,"Tonight? Yeah, I'd be down for that",NOT_SPAM
NOT_SPAM,What should i eat fo lunch senor,2985,What should i eat fo lunch senor,NOT_SPAM
NOT_SPAM,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for!",2986,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",NOT_SPAM
NOT_SPAM,No break time one... How... I come out n get my stuff fr u?,2987,No break time one... How... I come out n get my stuff fr ü?,NOT_SPAM
SPAM,Reply to win 100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,2988,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,SPAM
NOT_SPAM,"I am there and I can see you, but you cannot see me ? Maybe you should reboot ym ? I seen the buzz",2989,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",NOT_SPAM
NOT_SPAM,Do you still have the grinder?,2990,Do you still have the grinder?,NOT_SPAM
SPAM,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p tone. 16 reply HL 4info,2991,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,SPAM
NOT_SPAM,"Love is not a decision, it is a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",2992,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",NOT_SPAM
SPAM,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",2993,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",SPAM
NOT_SPAM,K.i did't see you. k where are you now?,2994,K.i did't see you.:)k:)where are you now?,NOT_SPAM
NOT_SPAM,So i am doing a list of buyers.,2995,So i'm doing a list of buyers.,NOT_SPAM
NOT_SPAM,"No idea, I guess we will work that out an hour after we are supposed to leave since as usual nobody has any interest in figuring shit out before the last second",2996,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",NOT_SPAM
NOT_SPAM,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,2997,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,NOT_SPAM
NOT_SPAM,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,2998,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,NOT_SPAM
NOT_SPAM,Don know..he is watching film in computer..,2999,Don know..he is watching film in computer..,NOT_SPAM
NOT_SPAM,No b4 Thursday,3000,No b4 Thursday,NOT_SPAM
NOT_SPAM,"Oh, then your phone phoned me but it disconnected",3001,"Oh, then your phone phoned me but it disconnected",NOT_SPAM
NOT_SPAM,Id onluy matters when getting on from offcampus,3002,Id onluy matters when getting on from offcampus,NOT_SPAM
SPAM,This message is free. Welcome to the new improved Sex Dogging club! To unsubscribe from this service reply STOP. msgs 150p 18 only,3003,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,SPAM
NOT_SPAM,"Excellent, I will see what riley's plans are",3004,"Excellent, I'll see what riley's plans are",NOT_SPAM
NOT_SPAM,I will see in half an hour,3005,I will see in half an hour,NOT_SPAM
SPAM,"You've won tkts to the EURO2004 CUP FINAL or 800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",3006,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",SPAM
NOT_SPAM,Ew are you one of them?,3007,Ew are you one of them?,NOT_SPAM
NOT_SPAM,Also hi wesley how've you been,3008,Also hi wesley how've you been,NOT_SPAM
NOT_SPAM,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,3009,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,NOT_SPAM
SPAM,"Loan for any purpose 500 75,000. Homeowners Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",3010,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",SPAM
SPAM,Update Now 12Mths Half Price Orange line rental 400mins...Call MobileUpd8 on 08000839402 or call2optout J5Q,3011,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,SPAM
NOT_SPAM,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..,3012,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),NOT_SPAM
NOT_SPAM,"Hm good morning, headache anyone?",3013,"Hm good morning, headache anyone? :-)",NOT_SPAM
NOT_SPAM,Yeah no probs last night is obviously catching up with you... Speak soon,3014,Yeah no probs - last night is obviously catching up with you... Speak soon ,NOT_SPAM
SPAM,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 get FREE access for 24 hrs then chrgd 50p per day txt Stop 2exit. This msg is free,3015,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,SPAM
NOT_SPAM,I might go 2 sch. Yar at e salon now v boring.,3016,I might go 2 sch. Yar at e salon now v boring.,NOT_SPAM
NOT_SPAM,mins but i had to stop somewhere first.,3017, &lt;#&gt;  mins but i had to stop somewhere first.,NOT_SPAM
NOT_SPAM,"is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",3018,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",NOT_SPAM
NOT_SPAM,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting..,3019,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,NOT_SPAM
NOT_SPAM,I did not get the second half of that message,3020,I didn't get the second half of that message,NOT_SPAM
NOT_SPAM,Wat time do u wan 2 meet me later?,3021,Wat time do u wan 2 meet me later?,NOT_SPAM
NOT_SPAM,I thank you so much for all you do with selflessness. I love you plenty.,3022,I thank you so much for all you do with selflessness. I love you plenty.,NOT_SPAM
NOT_SPAM,Am in film ill call you later.,3023,Am in film ill call you later.,NOT_SPAM
NOT_SPAM,How dare you change my ring,3024,How dare you change my ring,NOT_SPAM
NOT_SPAM,You are a very very very very bad girl. Or lady.,3025,You are a very very very very bad girl. Or lady.,NOT_SPAM
NOT_SPAM,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,3026,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,NOT_SPAM
NOT_SPAM,What part of don't initiate do not you understand,3027,"What part of ""don't initiate"" don't you understand",NOT_SPAM
NOT_SPAM,I finished my lunch already. U wake up already?,3028,I finished my lunch already. U wake up already?,NOT_SPAM
NOT_SPAM,You still at the game?,3029,You still at the game?,NOT_SPAM
NOT_SPAM,You have got tallent but you are wasting.,3030,You have got tallent but you are wasting.,NOT_SPAM
NOT_SPAM,What is your record for one night?,3031,What is your record for one night? :),NOT_SPAM
NOT_SPAM,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",3032,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",NOT_SPAM
NOT_SPAM,gonna let me know cos comes bak from holiday that day. is coming. Don't4get2text me number.,3033, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,NOT_SPAM
NOT_SPAM,Jokin only lar... depends on which phone my father can get lor...,3034,Jokin only lar... :-) depends on which phone my father can get lor...,NOT_SPAM
NOT_SPAM,"Aight, lemme know what is up",3035,"Aight, lemme know what's up",NOT_SPAM
NOT_SPAM,Get ready for inches of pleasure...,3036,Get ready for  &lt;#&gt;  inches of pleasure...,NOT_SPAM
NOT_SPAM,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,3037,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,NOT_SPAM
NOT_SPAM,ok. I feel like john lennon.,3038,;-) ok. I feel like john lennon.,NOT_SPAM
NOT_SPAM,Cos darren say u considering mah so i ask u...,3039,Cos darren say ü considering mah so i ask ü...,NOT_SPAM
NOT_SPAM,You are not bothering me but you have to trust my answers. Pls.,3040,You are not bothering me but you have to trust my answers. Pls.,NOT_SPAM
NOT_SPAM,Wishing you and your family Merry X mas and HAPPY NEW Year in advance..,3041,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",NOT_SPAM
NOT_SPAM,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked being my frnd y r u clearing my beautiful footprints? Waves replied A fox was following ur footprints to catch you! thats y i cleared it off frndsship never lets u dwn GUD nyt..,3042,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,NOT_SPAM
NOT_SPAM,Aight what time you want me to come up?,3043,Aight what time you want me to come up?,NOT_SPAM
NOT_SPAM,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,3044,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,NOT_SPAM
NOT_SPAM,Your bill at 3 is 33.65 so thats not bad!,3045,Your bill at 3 is £33.65 so thats not bad!,NOT_SPAM
NOT_SPAM,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,3046,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,NOT_SPAM
NOT_SPAM,"Hello, yeah i have just got out of the bath and need to do my hair so i will come up when i am done, yeah?",3047,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",NOT_SPAM
NOT_SPAM,So how is the weather over there?,3048,So how's the weather over there?,NOT_SPAM
NOT_SPAM,"Ok. Not much to do here though. H M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob oh wait, already done that!",3049,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",NOT_SPAM
NOT_SPAM,Die... Now i have e toot fringe again...,3050,Die... Now i have e toot fringe again...,NOT_SPAM
NOT_SPAM,Lol they do not know about my awesome phone. I could click delete right now if I want.,3051,Lol they don't know about my awesome phone. I could click delete right now if I want.,NOT_SPAM
NOT_SPAM,Ok,3052,Ok,NOT_SPAM
NOT_SPAM,Awesome question with a cute answer Someone asked a boy how is ur life? . . He smiled answered . . She is fine! Gudnite,3053,"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite",NOT_SPAM
